1,917.752455795,5544.932790224,0,0
10,941.918056658,1460.165085177,0,0
50,12678.517208310,19087.075009735,0,0
100,66415.448047508,788407.965450584,0,0
20,18647.166060153,23176.482683042,0,0
30,13630.886013979,19082.253972560,0,0
40,7750.413143765,12902.254930551,0,0
60,28430.154304891,39949.347764881,0,0
70,33221.181327189,42962.323682515,0,0
80,16080.990939924,25748.255960592,0,0
90,18577.459841385,29552.733353043,0,0
