1,1035.885983263,0,1912.613636363,0
10,6746.708051554,0,31026.675221400,0
50,17693.356641111,0,77680.245638138,0
100,18296.674990535,0,164289.895968512,0
20,10910.218801654,0,50089.898089286,0
30,9752.782447382,0,53327.090764608,0
40,3329.870425688,0,20208.629634732,0
60,15600.191688760,0,100455.037823850,0
70,13135.943331507,0,124381.957799931,0
80,14530.911719944,0,125686.513262804,0
90,18010.767503289,0,137073.724502972,0
