100,868.760000000,0,0,0, 98.73617693522907
1000,522.877000000,0,0,0, 893.6550491510277
10000,397.888000000,0,0,0, 1801.8018018018017
1000,193.228080000,0,0,0, 998.7515605493134
3000,114.471400000,0,0,0, 2989.4472512032526
5000,111.853330000,0,0,0, 4969.437956567112
7000,104.142080000,0,0,0, 6935.774726036899
10000,96.002570000,0,0,0, 9629.272989889263
