10000,84.010180000,1198.356000000,0,1285.205850000, 773.7422819207378,5,conn-1
10000,180.015800000,406.890800000,0,595.813100000, 1568.8735487919673,5,conn-1
10000,186.669400000,1431.348000000,0,1627.152500000, 599.8440405494572,5,conn-1
10000,198.999900000,376.162000000,0,585.404700000, 1592.103168285305,5,conn-1
10000,180.867400000,1474.444100000,0,1664.474400000, 586.6478939340608,5,conn-1
10000,180.439800000,601.677800000,0,790.992000000, 1204.8192771084337,5,conn-1

10000,101.700170000,2798.293350000,0,2903.290520000, 343.4337190093998,5,conn-1
10000,97.526790000,1373.493550000,0,1473.927490000, 674.6272684341901,5,conn-1
10000,149.801690000,6933.401640000,0,7086.529560000, 140.93995675962125,5,conn-1
