10000,82.165319904,0,7355.737846880,0, 2182.643617950061,5,conn-1
10000,240.448294018,0,468.972222222,0, 3432.8870580157914,5,conn-1
10000,207.103375304,0,3637.138433515,0, 2314.2791020597083,5,conn-1
10000,245.523994539,0,551.532494758,0, 3325.5736614566013,5,conn-1
10000,180.901124303,0,422.163561076,0, 4460.303300624442,5,conn-1
10000,234.015172268,0,478.624754420,0, 3510.00351000351,5,conn-1

10000,91.164759821,0,16032.148858075,0, 1136.3636363636363,5,conn-1
10000,95.014901028,0,1776.536094912,0, 5366.534292154127,5,conn-1
10000,97.061453983,0,13697.829451083,0, 1288.8258796236628,5,conn-1
